bbl,bin,jobnum,units,zonedistadj,parktype,reqspaces,waiverspaces,lat,long
3027907504,3424459,320577746,64.0,R7A,required - high density,32,17,40.71158619,-73.94186333
3032327502,3425769,320577755,4.0,R6,required - high density,2,0,40.69700139,-73.92669481
3023097502,3425621,320577862,45.0,R6A,required - high density,23,18,40.72106141,-73.96037877
3020197503,3421426,320579076,4.0,R6B,required - high density,2,0,40.68089063,-73.96009285
3017220031,3048335,320582482,5.0,R6A,required - high density,3,0,40.70023481,-73.94473478
3019660080,3399079,320583908,4.0,R6B,required - high density,2,0,40.68658469,-73.96189676
3019660001,3399073,320583962,3.0,R6B,required - high density,2,0,40.68653785,-73.96227792
3019660085,3399074,320583971,3.0,R6B,required - high density,2,0,40.6865458,-73.9622132
3019660084,3399075,320583980,3.0,R6B,required - high density,2,0,40.68655377,-73.96214838
3019660083,3399076,320583999,3.0,R6B,required - high density,2,0,40.68656148,-73.96208562
3019660082,3399077,320584006,3.0,R6B,required - high density,2,0,40.68656917,-73.96202305
3019660081,3399078,320584015,3.0,R6B,required - high density,2,0,40.68657697,-73.96195958
3013880011,3400384,320587156,2.0,R6,required - high density,1,0,40.67005867,-73.93907287
3027410019,3422351,320587691,3.0,R6,required - high density,2,0,40.71662843,-73.95067832
3017867501,3402813,320588333,7.0,R6B,required - high density,4,0,40.69097322,-73.94361646
3032410078,3427013,320588592,10.0,R6,required - high density,5,0,40.693936,-73.929356
3017040063,3048064,320588618,7.0,R6B,required - high density,4,0,40.67841699,-73.92375804
3027327501,3418255,320588805,47.0,R6A,required - high density,24,19,40.71780696,-73.94950549
3011927501,3424713,320589877,2.0,R8A,required - high density,1,0,40.66535349,-73.96117226
3008867503,3397506,320589948,3.0,R6B,required - high density,2,0,40.6605343,-73.98940487
3017630058,3403527,320589957,8.0,R6B,required - high density,4,0,40.69168858,-73.95391953
3017630058,3403527,320590017,8.0,R6B,required - high density,4,0,40.691682,-73.95398
3017630056,3413694,320590026,8.0,R6B,required - high density,4,0,40.69178034,-73.95393709
3014930034,3413749,320590197,3.0,R5B,required - low density,2,1,40.68498603,-73.92066599
3026470004,3066072,320590277,10.0,R6A,required - high density,5,0,40.7254102,-73.95126207
3014930035,3413750,320590302,3.0,R5B,required - low density,2,1,40.6849934,-73.92058631
3018617501,3400722,320590311,57.0,R7D,required - high density,29,14,40.68004914,-73.94782685
3020107502,3418119,320590516,18.0,R7A,required - high density,5,0,40.68235422,-73.96747116
3000350010,3425340,320590525,3.0,M2-1,not permitted,0,0,40.70295233,-73.99376577
3029070069,3413686,320590543,7.0,R6B,required - high density,4,0,40.71495732,-73.94114443
3029070068,3413687,320590552,7.0,R6B,required - high density,4,0,40.71497982,-73.94105673
3027700024,3413732,320590623,10.0,R6A,required - high density,5,0,40.71365243,-73.94455425
3027410047,3068246,320590712,44.0,R6,required - high density,22,17,40.71627826,-73.95134327
3024837503,3413543,320590776,6.0,R6A,required - high density,3,0,40.73723017,-73.95404003
3000327502,3425021,320590785,25.0,R7A,required - high density,8,0,40.70318,-73.984372
3004580001,3425036,320590829,430.0,R7-2,required - high density,215,200,40.67749833,-73.99043148
3020150023,3398333,320590847,6.0,R7A,required - high density,2,0,40.68194486,-73.96048746
3026997501,3425080,320590909,19.0,R6B,required - high density,10,5,40.72253357,-73.94767294
3034320028,3426038,320590927,2.0,R6,required - high density,1,0,40.68501443,-73.9110266
3034320128,3403059,320590936,2.0,R6,required - high density,1,0,40.68505695,-73.91098801
3034320029,3403056,320590945,2.0,R6,required - high density,1,0,40.68509835,-73.91094845
3034320129,3403058,320590954,2.0,R6,required - high density,1,0,40.68514041,-73.9109085
3016120115,3414013,320590963,7.0,R6,required - high density,4,0,40.69214308,-73.93000871
3003230033,3398366,320590972,1.0,R6,required - high density,1,0,40.68652449,-73.99804634
3003230033,3398366,320590981,1.0,R6,required - high density,1,0,40.686503,-73.997988
3088107507,3426290,320591007,5.0,R6,required - high density,3,0,40.58319025,-73.95823857
3024067502,3407337,320591043,8.0,R6,required - high density,4,0,40.71339678,-73.96081879
3033660011,3413994,320591089,2.0,R6,required - high density,1,0,40.68841861,-73.91938273
3005460002,3398005,320591098,2.0,R5,required - low density,2,2,40.67842016,-74.0113496
3005460001,3398003,320591105,2.0,R5,required - low density,2,2,40.67836911,-74.01140927
3005550023,3008536,320591114,2.0,R5,required - low density,2,2,40.678246,-74.012236
3034120042,3405135,320591123,4.0,R6,required - high density,2,0,40.69229577,-73.90789678
3027510050,3068515,320591178,6.0,R6B,required - high density,3,0,40.71474994,-73.95117087
3011477505,3413517,320591301,8.0,R6B,required - high density,4,0,40.6782082,-73.96315838
3045270007,3404490,320591383,2.0,R4,required - low density,2,2,40.665136,-73.86866363
3045270009,3404493,320591392,2.0,R4,required - low density,2,2,40.66497718,-73.8686187
3045270008,3404492,320591409,2.0,R4,required - low density,2,2,40.66507522,-73.86864429
3045270011,3424219,320591418,2.0,R4,required - low density,2,2,40.66491061,-73.86859933
3045270012,3418359,320591427,2.0,R4,required - low density,2,2,40.66481563,-73.86857671
3045270013,3418363,320591436,2.0,R4,required - low density,2,2,40.66475033,-73.86855915
3033660025,3405287,320591472,2.0,R6,required - high density,1,0,40.68889071,-73.9188553
3009610007,3426950,320591524,1.0,R8A,required - high density,0,0,40.67581298,-73.9834305
3019120040,3413708,320591695,118.0,R6B,required - high density,59,54,40.69334014,-73.95811226
3019920012,3418184,320591739,35.0,R7A,required - high density,11,0,40.68238299,-73.9604413
3048157501,3107313,320591775,40.0,R6,required - high density,20,15,40.65825804,-73.94716717
3015910020,3422383,320591793,4.0,R6B,required - high density,2,0,40.69483412,-73.9391458
3045270017,3404457,320591882,2.0,R4,required - low density,2,2,40.66458736,-73.86853222
3045270001,3418361,320591891,2.0,R4,required - low density,2,2,40.66501062,-73.86914865
3045270022,3404462,320591908,2.0,R4,required - low density,2,2,40.66426519,-73.86843953
3045270020,3404460,320591917,2.0,R4,required - low density,2,2,40.6643289,-73.8684632
3045270019,3404458,320591926,2.0,R4,required - low density,2,2,40.66442416,-73.86849036
3045270016,3418364,320591935,2.0,R4,required - low density,2,2,40.66465277,-73.86854013
3032297501,3422233,320591953,5.0,R6,required - high density,3,0,40.69520144,-73.92991019
3030970008,3426471,320591962,4.0,R6,required - high density,2,0,40.7043426,-73.94225896
3030970010,3410952,320591971,4.0,R6,required - high density,2,0,40.70434895,-73.94219138
3016537502,3412984,320592088,8.0,R6B,required - high density,4,0,40.68628328,-73.92576886
3032730063,3413459,320592122,3.0,R6,required - high density,2,0,40.69227435,-73.92621657
3032730003,3413143,320592131,3.0,R6,required - high density,2,0,40.69215724,-73.92633333
3032730001,3413141,320592140,3.0,R6,required - high density,2,0,40.69223468,-73.92625613
3032730062,3398512,320592159,3.0,R6,required - high density,2,0,40.69232768,-73.92619868
3068697501,3427118,320592195,6.0,R5,required - low density,5,5,40.59626128,-73.9863025
3032730002,3413142,320592202,3.0,R6,required - high density,2,0,40.69219596,-73.92629473
3026797504,3426092,320592211,5.0,R6,required - high density,3,0,40.72336846,-73.95141233
3016950011,3426254,320592293,7.0,R6B,required - high density,4,0,40.67970188,-73.92733703
3021100003,3424445,320592328,379.0,R8,required - high density,152,137,40.68644,-73.9785
3003877501,3426785,320592505,3.0,R6B,required - high density,2,0,40.68438934,-73.98598952
3014580052,3425177,320592523,32.0,R6,required - high density,22,17,40.672874,-73.918589
3012530001,3413781,320592587,142.0,R6,required - high density,99,94,40.67121628,-73.95446077
3009647505,3424427,320592596,44.0,R8A,required - high density,18,3,40.67519564,-73.98421494
3014580140,3425174,320592738,78.0,R6,required - high density,55,50,40.67273991,-73.9176886
3020617502,3398227,320592747,228.0,R7-1,required - high density,137,132,40.69322729,-73.98044766
3018057502,3329670,320592818,35.0,R6A,required - high density,18,13,40.68825414,-73.94436998
3079320090,3414019,320592998,1.0,M1-1,not permitted,0,0,40.64188638,-73.92001773
3088120137,3395317,320593005,34.0,R6,required - high density,17,12,40.58275015,-73.95793462
3048030050,3107014,320593032,3.0,R6,required - high density,2,0,40.66006365,-73.94314879
3017547505,3425625,320593103,21.0,R7D,required - high density,6,0,40.69512228,-73.94974042
3063777502,3421399,320593158,45.0,R6,required - high density,31,26,40.60305529,-73.99668802
3019807504,3425942,320593194,4.0,R6B,required - high density,2,0,40.68335835,-73.9630197
3036967501,3425596,320593201,161.0,M1-4,not permitted,0,0,40.67280337,-73.90349728
3024137502,3063055,320593210,19.0,R6,required - high density,10,5,40.70952941,-73.95120507
3034327501,3404999,320593229,7.0,R6,required - high density,4,0,40.68488897,-73.91108712
3030520005,3413698,320593247,8.0,R6,required - high density,4,0,40.70760479,-73.94473929
3023240030,3413765,320593265,554.0,R6,required - high density,388,383,40.72086151,-73.96334382
3011780026,3426032,320593336,193.0,R7A,required - high density,97,82,40.67248496,-73.95907247
3078020019,3413792,320593425,3.0,R4,required - low density,3,3,40.62696723,-73.92356641
3078020018,3426008,320593434,3.0,R4,required - low density,3,3,40.62691389,-73.92356048
3078020017,3413793,320593443,3.0,R4,required - low density,3,3,40.62686056,-73.92355455
3029240048,3397932,320593452,7.0,M1-1,not permitted,0,0,40.71316716,-73.93649621
3052410013,3425440,320593504,22.0,R7A,required - high density,7,0,40.63350494,-73.95753104
3050560081,3116033,320593559,10.0,R7-1,required - high density,3,0,40.65535564,-73.95482463
3014800060,3421878,320593620,86.0,R6,required - high density,60,55,40.68888431,-73.92257187
3034027501,3425997,320593684,32.0,R6,required - high density,16,11,40.68761788,-73.91412998
3027550016,3068627,320593719,7.0,R6B,required - high density,4,0,40.715798,-73.943777
3016030073,3251286,320593755,2.0,R6B,required - high density,1,0,40.69292344,-73.933176
3032327501,3425000,320593817,4.0,R6,required - high density,2,0,40.69670247,-73.92694412
3001820053,3428624,320593826,10.0,R6B,required - high density,5,0,40.68790837,-73.98893593
3014540052,3039122,320593853,2.0,R6,required - high density,1,0,40.67327289,-73.91180093
3034227501,3414232,320593933,9.0,R6,required - high density,5,0,40.68805176,-73.91027045
3033687501,3421678,320593942,8.0,R6,required - high density,4,0,40.69160126,-73.91619192
3067667504,3413772,320593951,84.0,R7A,required - high density,42,27,40.61148254,-73.95466038
3059750118,3150668,320594086,1.0,R2,required - low density,1,1,40.62853881,-74.03816137
3025217504,3413907,320594095,10.0,R6A,required - high density,5,0,40.73291404,-73.95955701
3025217505,3413908,320594102,5.0,R6A,required - high density,3,0,40.73299879,-73.95959359
3019697504,3427031,320594120,2.0,R6B,required - high density,1,0,40.68555456,-73.96150167
3006340001,3426833,320594200,91.0,R8A,required - high density,36,21,40.66381888,-73.99402278
3088100096,3425790,320594255,10.0,R6,required - high density,5,0,40.58324288,-73.95794368
3032730005,3414095,320594406,7.0,R6,required - high density,4,0,40.6922742,-73.92651514
3032197501,3073197,320594488,3.0,R6,required - high density,2,0,40.70054174,-73.92438361
3005770013,3388210,320594521,2.0,R5,required - low density,2,2,40.67587,-74.011212
3070140052,3188890,320594567,3.0,R5,required - low density,3,3,40.57603531,-73.99202306
3070140053,3426941,320594576,3.0,R5,required - low density,3,3,40.57602852,-73.99209285
3070480006,3413815,320594594,3.0,R6,required - high density,2,0,40.57481297,-73.99907518
3069780022,3413785,320594610,3.0,R6,required - high density,2,0,40.57890643,-74.00192768
3069780021,3413786,320594629,3.0,R6,required - high density,2,0,40.57888851,-74.00199895
3070210017,3425387,320594638,3.0,R6,required - high density,2,0,40.57842287,-73.98434578
3070210016,3425388,320594647,3.0,R6,required - high density,2,0,40.57847582,-73.98435442
3029160053,3422770,320594665,7.0,R6B,required - high density,4,0,40.71407256,-73.93972969
3029160032,3426724,320594674,7.0,R6B,required - high density,4,0,40.71445807,-73.93970291
3029160033,3425536,320594683,7.0,R6B,required - high density,4,0,40.71445349,-73.93961491
3033350041,3326403,320594692,10.0,R6,required - high density,5,0,40.69811725,-73.91383789
3000017501,3413929,320594727,42.0,M3-1,not permitted,0,0,40.70461523,-73.98783236
3029160052,3422769,320594736,7.0,R6B,required - high density,4,0,40.7140698,-73.93963995
3016787502,3413930,320594807,6.0,R6B,required - high density,3,0,40.68255833,-73.9253139
3030790010,3424456,320594825,8.0,R6,required - high density,4,0,40.70559694,-73.94419847
3030790011,3424455,320594834,8.0,R6,required - high density,4,0,40.70560587,-73.94410698
3017737502,3426899,320594861,8.0,R6,required - high density,4,0,40.69334187,-73.94227387
3006497501,3424981,320594870,4.0,R6B,required - high density,2,0,40.66086355,-73.9960015
3016787501,3425304,320594898,6.0,R6B,required - high density,3,0,40.68254969,-73.92538513
3034107501,3078808,320594932,4.0,R6,required - high density,2,0,40.68882779,-73.91132724
3033057501,3424148,320594978,8.0,R6,required - high density,4,0,40.69528751,-73.92064488
3004520001,3421398,320595003,270.0,R7-2,required - high density,135,120,40.67801971,-73.99002176
3048290005,3424559,320595058,293.0,R5,required - low density,249,249,40.65718748,-73.94094476
3027567503,3395159,320595085,4.0,R6B,required - high density,2,0,40.71452086,-73.95014468
3017620055,3427043,320595094,8.0,R6B,required - high density,4,0,40.69201203,-73.95490375
3052150153,3413937,320595156,4.0,R6,required - high density,2,0,40.63930395,-73.94953992
3052150050,3120501,320595165,4.0,R6,required - high density,2,0,40.63935749,-73.94954633
3052150050,3413939,320595174,4.0,R6,required - high density,2,0,40.63924834,-73.94953323
3014470001,3413938,320595183,80.0,R6,required - high density,56,51,40.67448538,-73.91626339
3024947501,3418166,320595192,98.0,R8,required - high density,39,24,40.73491344,-73.95965385
3024727501,3413944,320595209,93.0,R6,required - high density,65,60,40.73644725,-73.95875773
3052150051,3413935,320595227,4.0,R6,required - high density,2,0,40.63940998,-73.94955256
3057620028,3142614,320595236,3.0,R5,required - low density,3,3,40.62315507,-73.99872487
3044477501,3413940,320595272,136.0,R7A,required - high density,68,53,40.65713218,-73.87504625
3044477502,3413941,320595281,151.0,R7A,required - high density,76,61,40.65664425,-73.87595615
3033490030,3855973,320595290,2.0,R6,required - high density,1,0,40.691415,-73.91831
3027240007,3425611,320595316,10.0,R6A,required - high density,5,0,40.7193835,-73.94673355
3017920006,3425090,320595325,12.0,R6,required - high density,6,1,40.69072474,-73.94226897
3032960014,3413949,320595334,10.0,R6,required - high density,5,0,40.69438496,-73.92281305
3032960016,3075356,320595352,10.0,R6,required - high density,5,0,40.69446644,-73.92273393
3072137501,3414181,320595405,6.0,R4,required - low density,6,6,40.58792933,-73.97219401
3072137501,3414180,320595414,6.0,R4,required - low density,6,6,40.58791342,-73.97234608
3011320023,3027702,320595423,3.0,R6B,required - high density,2,0,40.67975286,-73.96291677
3016567501,3422547,320595441,7.0,R6B,required - high density,4,0,40.68528006,-73.93107893
3015057502,3424462,320595511,6.0,R6B,required - high density,3,0,40.68253068,-73.91903615
3027657502,3426535,320595520,10.0,R7A,required - high density,3,0,40.71441185,-73.94354077
3027200044,3067868,320595539,6.0,R6B,required - high density,3,0,40.72065846,-73.94555337
